"game_id","expected","file_path","scraped","has_boxscore","has_betting"
401810126,TRUE,"data/raw/2026/summary_2026_20251123_401810126.json",TRUE,TRUE,NA
401810127,TRUE,"data/raw/2026/summary_2026_20251123_401810127.json",TRUE,TRUE,NA
401810128,TRUE,"data/raw/2026/summary_2026_20251123_401810128.json",TRUE,TRUE,NA
401810129,TRUE,"data/raw/2026/summary_2026_20251123_401810129.json",TRUE,TRUE,NA
401810130,TRUE,"data/raw/2026/summary_2026_20251123_401810130.json",TRUE,TRUE,NA
401810131,TRUE,"data/raw/2026/summary_2026_20251123_401810131.json",TRUE,TRUE,NA
401810132,TRUE,"data/raw/2026/summary_2026_20251123_401810132.json",TRUE,TRUE,NA
401810133,TRUE,"data/raw/2026/summary_2026_20251123_401810133.json",TRUE,TRUE,NA
401810134,TRUE,"data/raw/2026/summary_2026_20251123_401810134.json",TRUE,TRUE,NA
401810135,TRUE,"data/raw/2026/summary_2026_20251124_401810135.json",TRUE,TRUE,NA
401810136,TRUE,"data/raw/2026/summary_2026_20251124_401810136.json",TRUE,TRUE,NA
401810137,TRUE,"data/raw/2026/summary_2026_20251124_401810137.json",TRUE,TRUE,NA
401810138,TRUE,"data/raw/2026/summary_2026_20251125_401810138.json",TRUE,TRUE,NA
401810139,TRUE,"data/raw/2026/summary_2026_20251125_401810139.json",TRUE,TRUE,NA
401810140,TRUE,"data/raw/2026/summary_2026_20251125_401810140.json",TRUE,TRUE,NA
401810141,TRUE,"data/raw/2026/summary_2026_20251125_401810141.json",TRUE,TRUE,NA
401810142,TRUE,"data/raw/2026/summary_2026_20251125_401810142.json",TRUE,TRUE,NA
401810143,TRUE,"data/raw/2026/summary_2026_20251125_401810143.json",TRUE,TRUE,NA
401810144,TRUE,"data/raw/2026/summary_2026_20251125_401810144.json",TRUE,TRUE,NA
401810145,TRUE,"data/raw/2026/summary_2026_20251125_401810145.json",TRUE,TRUE,NA
401810146,TRUE,"data/raw/2026/summary_2026_20251125_401810146.json",TRUE,TRUE,NA
401810147,TRUE,"data/raw/2026/summary_2026_20251125_401810147.json",TRUE,TRUE,NA
401809799,TRUE,"data/raw/2026/summary_2026_20251126_401809799.json",TRUE,TRUE,NA
401809800,TRUE,"data/raw/2026/summary_2026_20251126_401809800.json",TRUE,TRUE,NA
401809801,TRUE,"data/raw/2026/summary_2026_20251126_401809801.json",TRUE,TRUE,NA
401809802,TRUE,"data/raw/2026/summary_2026_20251126_401809802.json",TRUE,TRUE,NA
401809803,TRUE,"data/raw/2026/summary_2026_20251127_401809803.json",TRUE,TRUE,NA
401809804,TRUE,"data/raw/2026/summary_2026_20251127_401809804.json",TRUE,TRUE,NA
401809805,TRUE,"data/raw/2026/summary_2026_20251127_401809805.json",TRUE,TRUE,NA
401809806,TRUE,"data/raw/2026/summary_2026_20251127_401809806.json",TRUE,TRUE,NA
401809807,TRUE,"data/raw/2026/summary_2026_20251127_401809807.json",TRUE,TRUE,NA
401809808,TRUE,"data/raw/2026/summary_2026_20251127_401809808.json",TRUE,TRUE,NA
401809809,TRUE,"data/raw/2026/summary_2026_20251127_401809809.json",TRUE,TRUE,NA
401809810,TRUE,"data/raw/2026/summary_2026_20251127_401809810.json",TRUE,TRUE,NA
401809811,TRUE,"data/raw/2026/summary_2026_20251129_401809811.json",TRUE,TRUE,NA
401809812,TRUE,"data/raw/2026/summary_2026_20251129_401809812.json",TRUE,TRUE,NA
401809813,TRUE,"data/raw/2026/summary_2026_20251129_401809813.json",TRUE,TRUE,NA
401809814,TRUE,"data/raw/2026/summary_2026_20251129_401809814.json",TRUE,TRUE,NA
401809815,TRUE,"data/raw/2026/summary_2026_20251129_401809815.json",TRUE,TRUE,NA
401809816,TRUE,"data/raw/2026/summary_2026_20251129_401809816.json",TRUE,TRUE,NA
401809817,TRUE,"data/raw/2026/summary_2026_20251129_401809817.json",TRUE,TRUE,NA
